date,al_lme_prices,"('FeatureName.EXCHANGE_CURRENCY', 'us_dollar_index')","('FeatureName.EXPORT_CURRENCY', 'canadian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'euro_spot')","('FeatureName.EXPORT_CURRENCY', 'emirate_dirham_spot')","('FeatureName.EXPORT_CURRENCY', 'russian_ruble_spot')","('FeatureName.EXPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.EXPORT_CURRENCY', 'nor_krone_spot')","('FeatureName.EXPORT_CURRENCY', 'australian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'malaysian_ringgit_spot')","('FeatureName.IMPORT_CURRENCY', 'euro_spot')","('FeatureName.IMPORT_CURRENCY', 'japanese_yen_spot')","('FeatureName.IMPORT_CURRENCY', 'mexican_peso_spot')","('FeatureName.IMPORT_CURRENCY', 'south_korean_won_spot')","('FeatureName.IMPORT_CURRENCY', 'china_yuan_spot')","('FeatureName.IMPORT_CURRENCY', 'uk_pound_spot')","('FeatureName.IMPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.INVENTORY_STOCK', 'al_lme_closing_stock')","('FeatureName.INVENTORY_STOCK', 'al_comex_stocks')","('FeatureName.INVENTORY_STOCK', 'al_shfe_stocks')","('FeatureName.INVENTORY', 'al_lme_cancelled_warrants')","('FeatureName.INVENTORY', 'al_lme_delivered_out')","('FeatureName.INVENTORY', 'al_lme_delivered_in')","('FeatureName.SENTIMENT', 'pct_change_indpro_us')","('FeatureName.SENTIMENT', 'vdax_index')","('FeatureName.SENTIMENT', 'vix')","('FeatureName.SENTIMENT', '10yr_tips')","('FeatureName.SENTIMENT', 'ftse_bric_50_index')","('FeatureName.SENTIMENT', 'msci_em_europe_index')","('FeatureName.SENTIMENT', 'msci_europe_index')","('FeatureName.SENTIMENT', 'us_treasuries_2y')","('FeatureName.SENTIMENT', 'us_treasuries_10y')","('FeatureName.SENTIMENT', 'spx_small_cap_index')","('FeatureName.SENTIMENT', 'spx_index')","('FeatureName.SENTIMENT', 'eurostoxx_banks_index')","('FeatureName.SENTIMENT', 'eurostoxx_50_index')","('FeatureName.SENTIMENT', 'bdi')","('FeatureName.SENTIMENT', 'china_300')","('FeatureName.SENTIMENT', 'china_gdp_agr')","('FeatureName.SENTIMENT', 'germany_gdp_agr')","('FeatureName.SENTIMENT', 'japan_gdp_agr')","('FeatureName.SENTIMENT', 'us_gdp_agr')","('FeatureName.SENTIMENT', 'china_caixin_pmi')","('FeatureName.SENTIMENT', 'germany_pmi')","('FeatureName.SENTIMENT', 'japan_pmi')","('FeatureName.SENTIMENT', 'us_pmi')"
2017-09-13,2078.25,92.52,1.2171,1.1885,3.6728,57.946,64.0,7.8779,0.7984,4.19,1.1885,110.47,17.7443,1131.07,6.54,1.3209,64.0,1315775.0,32574.0,472526.0,178150.0,1250.0,1525.0,2.0,13.76,10.5,0.35,1179.4,273.66,1746.347,1.35,2.2,856.82,2498.3708,134.58,3523.14,1337.0,3842.6061,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-14,2068.25,92.124,1.2162,1.1918,3.6728,57.4911,64.12,7.8729,0.8005,4.204,1.1918,110.22,17.6611,1133.31,6.552,1.3395,64.12,1313400.0,32330.0,475179.0,177800.0,2850.0,475.0,2.0,13.76,10.44,0.35,1177.77,273.812,1741.607,1.37,2.2,855.75,2495.6192,135.01,3526.48,1361.0,3829.9554,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-15,2056.75,91.872,1.2192,1.1941,3.6728,57.6205,64.105,7.8485,0.8001,4.188,1.1941,110.84,17.658,1132.21,6.55,1.3591,64.105,1310800.0,32090.0,483997.0,192200.0,2600.0,475.0,2.0,13.76,10.17,0.35,1183.0,272.333,1749.586,1.39,2.2,860.84,2500.2259,133.76,3515.55,1385.0,3831.2965,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-18,2060.25,92.047,1.2288,1.1952,3.6729,58.083,64.153,7.8296,0.796,4.187,1.1952,111.56,17.759,1128.85,6.5725,1.3492,64.153,1306650.0,31971.0,489309.0,197850.0,4150.0,475.0,2.0,12.16,10.15,0.36,1197.53,271.22,1754.061,1.4,2.23,867.15,2503.8696,134.29,3526.74,1398.0,3843.1428,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-19,2095.75,91.793,1.2288,1.1992,3.6728,58.074,64.295,7.7982,0.8009,4.19,1.1992,111.58,17.792,1130.18,6.58,1.3507,64.295,1303925.0,31772.0,489139.0,209325.0,2725.0,475.0,2.0,11.83,10.18,0.37,1192.7,270.292,1758.266,1.4,2.24,865.98,2506.6479,134.38,3531.18,1415.0,3832.1161,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-20,2149.75,92.508,1.2319,1.1891,3.6729,58.247,64.288,7.8634,0.8031,4.186,1.1891,112.21,17.7607,1130.79,6.57,1.3492,64.288,1300200.0,31555.0,489091.0,249300.0,3725.0,475.0,2.0,12.02,9.78,0.43,1198.26,271.847,1760.156,1.45,2.28,869.16,2508.236,133.6,3525.55,1449.0,3842.4353,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-21,2146.25,92.187,1.2325,1.1939,3.6729,57.911,64.8,7.801,0.7931,4.196,1.1939,112.46,17.88,1131.76,6.5861,1.3578,64.8,1294850.0,31357.0,490220.0,259250.0,5350.0,475.0,2.0,11.44,9.67,0.44,1197.02,270.3,1754.071,1.45,2.27,868.96,2500.6026,135.6,3539.59,1470.0,3837.8176,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-22,2136.5,92.171,1.2336,1.1952,3.6729,57.4805,64.79,7.798,0.7962,4.196,1.1952,111.97,17.742,1132.13,6.5899,1.3491,64.79,1290775.0,31119.0,496625.0,284050.0,4550.0,475.0,2.0,11.95,9.59,0.42,1191.61,271.726,1762.398,1.46,2.26,874.87,2502.2222,135.88,3541.42,1502.0,3837.7304,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-25,2124.75,92.648,1.2369,1.1846,3.6726,57.4797,65.1225,7.8163,0.7934,4.202,1.1846,111.72,17.927,1133.79,6.6189,1.3465,65.1225,1284900.0,31062.0,496875.0,278375.0,5875.0,475.0,2.0,11.69,10.21,0.38,1174.6,269.583,1751.04,1.44,2.22,877.3,2496.6606,134.14,3537.81,1503.0,3817.7915,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-26,2101.0,92.966,1.2345,1.1791,3.6726,57.845,65.455,7.8887,0.7886,4.205,1.1791,112.22,17.949,1136.61,6.6371,1.3456,65.455,1280100.0,30847.0,496851.0,273625.0,4800.0,475.0,2.0,11.76,10.17,0.4,1174.84,266.265,1737.255,1.45,2.24,881.77,2496.8409,134.14,3536.38,1476.0,3820.7816,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-27,2106.25,93.361,1.2472,1.1743,3.6726,58.185,65.71,7.9508,0.7848,4.22,1.1743,112.81,18.204,1144.75,6.64,1.3384,65.71,1273575.0,30703.0,497973.0,268300.0,6525.0,475.0,2.0,11.22,9.87,0.44,1176.3,263.381,1738.928,1.47,2.31,899.58,2507.0433,137.23,3555.17,1429.0,3821.2,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-28,2107.25,93.085,1.2424,1.1784,3.6728,57.9065,65.46,7.937,0.7856,4.23,1.1784,112.33,18.1575,1145.58,6.6591,1.344,65.46,1268700.0,30657.0,504911.0,267700.0,4875.0,475.0,2.0,11.08,9.55,0.44,1163.44,263.681,1749.908,1.45,2.31,901.95,2510.062,137.38,3563.64,1391.0,3822.5386,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-09-29,2080.0,93.076,1.2467,1.1812,3.6721,57.507,65.305,7.959,0.7833,4.219,1.1812,112.47,18.25,1144.29,6.6533,1.3396,65.305,1259025.0,30331.0,508054.0,258025.0,9675.0,475.0,2.0,10.68,9.51,0.49,1172.45,266.066,1763.376,1.47,2.33,903.98,2519.3597,138.38,3594.85,1356.0,3836.5013,7.0,2.3,1.9,2.2,51.6,59.3,52.2,52.8
2017-10-02,2083.25,93.559,1.2507,1.173,3.6724,57.872,65.305,8.0004,0.7825,4.232,1.173,112.75,18.2294,1145.62,6.6533,1.3275,65.305,1255475.0,30331.0,508054.0,254475.0,3550.0,475.0,2.0,11.13,9.45,0.51,1172.35,264.538,1759.609,1.49,2.34,916.99,2529.1153,137.66,3602.69,1328.0,3836.5013,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-03,2114.25,93.569,1.2486,1.1742,3.6726,57.9141,65.48,7.9802,0.7834,4.2375,1.1742,112.84,18.215,1142.24,6.6533,1.3234,65.48,1251700.0,30150.0,508054.0,246775.0,3775.0,475.0,2.0,11.13,9.51,0.49,1206.32,265.525,1764.94,1.47,2.33,918.72,2534.5797,137.82,3605.73,1308.0,3836.5013,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-04,2143.75,93.458,1.2471,1.1759,3.6726,57.656,65.025,7.9561,0.7863,4.226,1.1759,112.74,18.258,1141.99,6.6533,1.3243,65.025,1249350.0,30030.0,508054.0,244425.0,2350.0,475.0,2.0,11.5,9.63,0.48,1213.35,267.819,1764.515,1.47,2.33,914.86,2537.7412,134.86,3594.91,1320.0,3836.5013,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-05,2148.25,93.961,1.2563,1.171,3.6726,57.7161,65.14,8.0025,0.7794,4.227,1.171,112.81,18.487,1141.41,6.6533,1.3117,65.14,1246875.0,29888.0,508054.0,244050.0,2475.0,475.0,2.0,10.41,9.19,0.49,1214.25,268.284,1760.891,1.49,2.35,916.74,2552.0654,137.01,3613.54,1382.0,3836.5013,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-06,2130.75,93.8,1.2534,1.1733,3.6724,58.1555,65.39,7.985,0.7769,4.236,1.1733,112.63,18.5458,1144.31,6.6533,1.3063,65.39,1242450.0,29688.0,508054.0,239550.0,4500.0,75.0,2.0,10.99,9.65,0.5,1217.08,267.405,1756.391,1.54,2.37,915.1,2549.3315,136.69,3603.32,1405.0,3836.5013,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-09,2149.75,93.675,1.2547,1.1739,3.6726,58.244,65.35,7.9831,0.7752,4.23,1.1739,112.66,18.668,1142.81,6.6235,1.314,65.35,1239050.0,29627.0,516817.0,236350.0,3400.0,75.0,2.0,10.99,10.33,0.5,1206.46,266.147,1760.51,1.54,2.37,910.72,2544.7286,136.18,3610.5,1411.0,3882.2076,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-10,2138.0,93.29,1.2513,1.1806,3.6727,57.94,65.245,7.9496,0.7776,4.217,1.1806,112.44,18.822,1134.31,6.5712,1.3202,65.245,1234025.0,29507.0,520665.0,259800.0,5025.0,75.0,2.0,12.26,10.08,0.47,1215.38,270.288,1772.044,1.51,2.35,912.5,2550.6424,134.71,3598.79,1418.0,3889.8637,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-11,2104.75,93.015,1.2458,1.1857,3.6729,57.7753,65.15,7.9186,0.7787,4.22,1.1857,112.48,18.699,1131.91,6.587,1.3221,65.15,1230750.0,29305.0,524125.0,261050.0,4800.0,1525.0,2.0,11.14,9.85,0.46,1215.32,272.937,1776.081,1.51,2.35,910.54,2555.2408,135.5,3607.39,1433.0,3902.6868,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-12,2121.75,93.057,1.2472,1.1829,3.6724,57.75,65.05,7.9003,0.7819,4.22,1.1829,112.27,18.9025,1131.89,6.5855,1.326,65.05,1229750.0,29106.0,528211.0,260050.0,1000.0,1525.0,2.0,10.79,9.91,0.44,1216.3,274.755,1776.897,1.51,2.33,909.43,2550.933,134.68,3605.54,1458.0,3912.9536,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-13,2109.75,93.091,1.2466,1.1822,3.6727,57.1705,64.695,7.8863,0.7888,4.22,1.1822,111.84,18.91,1125.67,6.5785,1.3284,64.695,1218950.0,28903.0,543797.0,249250.0,10800.0,1525.0,2.0,10.22,9.61,0.43,1220.33,277.658,1780.361,1.51,2.28,908.37,2553.1694,133.66,3604.55,1485.0,3921.0017,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-16,2110.0,93.312,1.2516,1.1795,3.6728,57.2717,64.695,7.8964,0.785,4.2155,1.1795,112.18,19.029,1127.28,6.5885,1.3248,64.695,1212225.0,28784.0,576056.0,242825.0,6725.0,1525.0,2.0,10.88,9.91,0.46,1228.43,278.987,1774.707,1.54,2.3,908.14,2557.6397,133.46,3606.27,1523.0,3913.4462,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-17,2115.25,93.512,1.2518,1.1766,3.6729,57.3335,65.025,7.9435,0.7843,4.222,1.1766,112.19,18.769,1130.21,6.622,1.3189,65.025,1210325.0,28662.0,575785.0,240850.0,2825.0,925.0,2.0,11.3,10.31,0.48,1224.67,275.542,1763.924,1.54,2.3,905.2,2559.3563,133.81,3607.77,1552.0,3913.0688,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-18,2101.5,93.363,1.2465,1.1787,3.6723,57.446,65.04,7.9589,0.7844,4.222,1.1787,112.92,18.857,1131.87,6.625,1.3203,65.04,1207800.0,28541.0,577537.0,238325.0,2525.0,925.0,2.0,11.49,10.07,0.5,1225.36,274.752,1772.702,1.59,2.34,911.58,2561.2645,134.91,3619.65,1566.0,3944.1626,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-19,2145.0,93.159,1.2484,1.185,3.6724,57.2571,64.99,7.9284,0.7879,4.222,1.185,112.53,18.806,1128.01,6.6126,1.3157,64.99,1202225.0,28442.0,576961.0,236125.0,5575.0,925.0,2.0,11.49,10.05,0.49,1204.23,274.35,1773.98,1.58,2.33,908.54,2562.1038,133.89,3602.08,1582.0,3931.2495,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-20,2124.25,93.701,1.2624,1.1783,3.6724,57.478,65.03,7.9823,0.7818,4.224,1.1783,113.5,18.985,1131.31,6.6185,1.3188,65.03,1199675.0,28263.0,580199.0,240600.0,3275.0,725.0,2.0,11.49,9.97,0.52,1215.12,272.065,1768.653,1.6,2.39,913.75,2575.2059,135.23,3605.09,1578.0,3926.852,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-23,2124.75,93.936,1.265,1.1747,3.6727,57.477,65.0175,7.9989,0.7805,4.236,1.1747,113.42,19.074,1129.85,6.638,1.3196,65.0175,1195600.0,28124.0,583794.0,265250.0,4075.0,725.0,2.0,12.13,11.07,0.52,1206.01,270.521,1764.983,1.58,2.38,908.77,2564.9785,134.22,3608.87,1586.0,3930.7981,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-24,2144.5,93.772,1.2673,1.1759,3.6727,57.6291,65.08,8.0026,0.7775,4.232,1.1759,113.89,19.227,1129.93,6.6335,1.3134,65.08,1195525.0,28084.0,587355.0,266725.0,3250.0,3175.0,2.0,12.23,11.16,0.55,1204.0,269.559,1761.372,1.6,2.42,911.15,2569.1343,135.98,3610.69,1588.0,3959.3953,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-25,2172.75,93.711,1.2794,1.1812,3.6728,57.7557,64.92,8.0134,0.7703,4.234,1.1812,113.73,19.033,1126.81,6.635,1.3262,64.92,1191550.0,27878.0,588080.0,262750.0,3975.0,3175.0,2.0,13.89,11.23,0.56,1214.31,267.942,1758.258,1.61,2.44,906.82,2557.151,135.52,3591.46,1573.0,3976.949,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-26,2175.5,94.612,1.2845,1.165,3.6726,57.8371,64.83,8.1684,0.766,4.2325,1.165,113.97,19.204,1127.75,6.6392,1.3158,64.83,1196600.0,27571.0,589657.0,253450.0,1900.0,6950.0,2.0,11.83,11.3,0.57,1200.9,265.368,1760.603,1.63,2.46,911.22,2560.3992,137.08,3637.2,1555.0,3993.5752,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-27,2150.25,94.916,1.2805,1.1608,3.6721,58.053,65.035,8.1449,0.7676,4.241,1.1608,113.67,19.13,1124.97,6.6498,1.3127,65.035,1193925.0,27241.0,592957.0,250775.0,2675.0,6950.0,2.0,11.32,9.8,0.54,1212.61,266.21,1752.306,1.59,2.42,916.43,2581.0657,135.53,3652.23,1546.0,4021.9676,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-30,2143.0,94.56,1.2828,1.1649,3.6724,57.9705,64.85,8.1487,0.7687,4.236,1.1649,113.17,19.229,1123.78,6.644,1.3207,64.85,1188700.0,26974.0,598209.0,245300.0,5675.0,450.0,2.0,11.55,10.5,0.5,1209.96,269.341,1761.16,1.58,2.37,903.48,2572.8336,136.51,3662.18,1534.0,4009.7218,6.9,3.1,2.4,2.4,51.0,60.6,52.9,53.1
2017-10-31,2141.75,94.552,1.2884,1.1644,3.6722,58.312,64.74,8.1666,0.7655,4.2315,1.1644,113.62,19.147,1117.42,6.6328,1.3282,64.74,1186450.0,26707.0,601248.0,242400.0,3100.0,850.0,3.3,11.55,10.18,0.5,1205.79,268.31,1770.157,1.6,2.38,912.04,2575.2638,135.64,3673.95,1522.0,4006.7179,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-01,2168.0,94.815,1.2865,1.1617,3.6724,58.2595,64.56,8.1483,0.7675,4.23,1.1617,114.15,19.063,1110.51,6.6018,1.3244,64.56,1184200.0,26439.0,601700.0,240250.0,2250.0,850.0,3.3,11.17,10.2,0.49,1220.49,270.926,1771.712,1.61,2.37,906.42,2579.3558,135.66,3697.4,1496.0,3996.6221,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-02,2154.85,94.685,1.2806,1.1656,3.6723,58.182,64.57,8.1333,0.7712,4.229,1.1656,114.08,18.9829,1111.35,6.6068,1.3057,64.57,1181300.0,26134.0,603378.0,237550.0,2900.0,850.0,3.3,11.18,9.93,0.48,1219.54,270.929,1773.015,1.61,2.35,906.67,2579.8517,135.89,3688.8,1482.0,3997.1343,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-03,2165.75,94.941,1.2761,1.1607,3.6724,59.0505,64.55,8.1695,0.765,4.234,1.1607,114.06,19.194,1115.29,6.636,1.3074,64.55,1179075.0,25728.0,603949.0,245350.0,2225.0,850.0,3.3,10.66,9.14,0.48,1221.82,267.796,1768.787,1.63,2.34,900.88,2587.8361,133.9,3689.96,1476.0,3992.6979,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-06,2151.25,94.757,1.2702,1.1609,3.6723,58.249,64.62,8.1329,0.769,4.23,1.1609,113.68,19.016,1111.83,6.6311,1.317,64.62,1177050.0,25390.0,604497.0,243325.0,2025.0,850.0,3.3,10.94,9.4,0.46,1231.61,269.266,1766.891,1.61,2.32,902.74,2591.1284,132.63,3682.36,1473.0,4020.8896,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-07,2112.5,94.913,1.2772,1.1585,3.6724,59.3308,65.05,8.1702,0.7644,4.2285,1.1585,114.0,19.1503,1112.93,6.638,1.3165,65.05,1177300.0,25084.0,607337.0,243900.0,1600.0,1850.0,3.3,12.5,9.89,0.44,1250.17,271.822,1756.654,1.63,2.32,893.07,2590.6418,132.46,3658.77,1477.0,4054.2465,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-08,2090.25,94.866,1.2724,1.1593,3.6723,59.2135,64.915,8.1636,0.7675,4.228,1.1593,113.86,19.085,1113.31,6.6249,1.3113,64.915,1171975.0,24819.0,607417.0,238575.0,5325.0,1850.0,3.3,12.59,9.78,0.45,1248.89,271.898,1757.867,1.65,2.32,896.98,2594.3752,132.33,3655.04,1486.0,4048.0057,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-09,2075.75,94.444,1.2681,1.164,3.6729,59.2595,64.97,8.1296,0.7678,4.205,1.164,113.46,19.0345,1117.44,6.6378,1.3149,64.97,1168375.0,24572.0,613472.0,255375.0,3600.0,1850.0,3.3,15.95,10.5,0.46,1256.78,271.368,1744.746,1.63,2.33,893.16,2584.6213,132.05,3612.5,1481.0,4075.8998,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-10,2084.5,94.391,1.268,1.1663,3.6728,59.1825,65.18,8.132,0.7661,4.19,1.1663,113.53,19.105,1119.87,6.6399,1.3188,65.18,1165325.0,24183.0,624437.0,252800.0,3050.0,1850.0,3.3,14.92,11.29,0.52,1252.55,269.203,1743.852,1.67,2.4,893.77,2582.3,132.35,3593.76,1464.0,4111.9112,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-13,2089.1,94.49,1.2731,1.1665,3.6726,59.3615,65.43,8.1651,0.7621,4.19,1.1665,113.61,19.126,1118.89,6.6385,1.3114,65.43,1161275.0,33329.0,628334.0,248900.0,4050.0,1850.0,3.3,15.84,11.5,0.52,1249.04,267.035,1733.343,1.7,2.4,895.04,2584.8448,131.84,3574.52,1445.0,4128.0733,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-14,2061.0,93.827,1.2729,1.1796,3.6726,60.441,65.4,8.1795,0.7629,4.1925,1.1796,113.44,19.1625,1114.51,6.635,1.3163,65.4,1165825.0,43927.0,633756.0,249900.0,6075.0,10625.0,3.3,17.37,11.59,0.51,1240.13,267.473,1735.5,1.68,2.38,894.74,2578.8718,130.75,3556.38,1405.0,4099.351,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-15,2086.5,93.813,1.2761,1.1791,3.6726,60.222,65.26,8.241,0.7587,4.173,1.1791,112.86,19.246,1104.69,6.62,1.3168,65.26,1161475.0,48038.0,640249.0,247700.0,5200.0,850.0,3.3,16.82,13.13,0.48,1226.59,265.469,1733.766,1.68,2.33,889.94,2564.6205,131.55,3545.72,1374.0,4073.6696,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-16,2084.5,93.932,1.2755,1.1769,3.6726,59.673,65.29,8.2064,0.7587,4.175,1.1769,113.05,19.057,1096.18,6.6273,1.3193,65.29,1157800.0,47489.0,644917.0,247775.0,3750.0,75.0,3.3,16.82,11.76,0.53,1243.06,268.892,1741.617,1.72,2.37,905.23,2585.6432,131.78,3564.8,1361.0,4105.0122,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-17,2086.5,93.662,1.2761,1.1793,3.6729,59.0815,65.01,8.237,0.7565,4.16,1.1793,112.07,18.911,1093.32,6.6245,1.3211,65.01,1150875.0,46899.0,648570.0,239825.0,7950.0,1025.0,3.3,16.82,11.43,0.49,1259.78,273.582,1737.913,1.73,2.35,908.91,2578.8543,130.87,3547.46,1371.0,4120.8508,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-20,2068.75,94.08,1.2818,1.1732,3.6724,59.385,65.095,8.2906,0.7549,4.148,1.1732,112.62,18.9862,1096.03,6.63,1.3233,65.095,1141700.0,46531.0,649675.0,233525.0,9175.0,1025.0,3.3,13.21,10.65,0.52,1269.55,274.107,1744.606,1.77,2.37,915.8,2582.1416,130.59,3561.41,1385.0,4143.8334,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-21,2065.5,93.952,1.2776,1.1737,3.6722,59.1054,64.87,8.2108,0.7578,4.138,1.1737,112.43,18.771,1090.13,6.6265,1.3237,64.87,1133800.0,46082.0,649074.0,237075.0,7900.0,1025.0,3.3,12.6,9.73,0.52,1296.43,277.907,1748.616,1.77,2.36,927.81,2599.0292,129.98,3579.32,1396.0,4217.7015,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-22,2089.25,93.22,1.2691,1.182,3.6726,58.4108,64.87,8.1515,0.7616,4.11,1.182,111.2,18.637,1085.06,6.6086,1.3324,64.87,1128875.0,45571.0,649100.0,234950.0,5425.0,500.0,3.3,13.12,9.88,0.48,1301.49,279.003,1752.943,1.74,2.32,925.88,2597.0772,130.3,3562.65,1413.0,4227.5666,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-23,2097.0,93.22,1.2711,1.185,3.6724,58.403,64.555,8.1357,0.7622,4.105,1.185,111.21,18.615,1082.99,6.579,1.3307,64.555,1124975.0,45571.0,649678.0,231675.0,3900.0,500.0,3.3,13.11,9.88,0.48,1285.31,276.811,1761.283,1.74,2.32,925.88,2597.0772,130.58,3572.07,1445.0,4102.3966,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-24,2117.25,92.782,1.2713,1.193,3.6721,58.3672,64.67,8.1277,0.7612,4.1155,1.193,111.53,18.5595,1084.61,6.5998,1.3335,64.67,1122700.0,45242.0,649026.0,229550.0,3175.0,900.0,3.3,13.38,9.67,0.5,1290.46,277.392,1773.074,1.75,2.34,927.25,2602.4247,131.88,3581.23,1458.0,4104.2034,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-27,2119.75,92.904,1.2767,1.1896,3.6728,58.4905,64.4725,8.1506,0.7601,4.113,1.1896,111.09,18.5808,1090.69,6.5967,1.3316,64.4725,1117725.0,45242.0,654713.0,224600.0,4975.0,900.0,3.3,14.39,9.87,0.49,1279.33,278.795,1762.095,1.74,2.32,922.18,2601.4239,130.85,3564.02,1477.0,4049.9475,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-28,2088.25,93.27,1.2815,1.1839,3.6728,58.3797,64.4,8.2433,0.7594,4.101,1.1839,111.47,18.541,1082.95,6.6044,1.3336,64.4,1113750.0,44872.0,656112.0,221325.0,3975.0,900.0,3.3,13.66,10.03,0.5,1285.32,279.859,1765.198,1.75,2.34,937.77,2627.044,131.34,3583.49,1506.0,4055.8235,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-29,2053.5,93.164,1.2863,1.1847,3.6728,58.5899,64.35,8.2533,0.757,4.08,1.1847,111.92,18.565,1081.09,6.6091,1.3406,64.35,1112025.0,44481.0,656485.0,219600.0,1725.0,900.0,3.3,14.54,10.7,0.53,1271.57,279.037,1766.533,1.78,2.37,944.1,2626.0662,133.16,3589.91,1536.0,4053.7529,6.9,3.1,2.4,2.4,51.0,60.6,52.8,54.6
2017-11-30,2034.0,93.047,1.2894,1.1902,3.6724,58.4446,64.48,8.3177,0.7566,4.0875,1.1902,112.52,18.629,1087.13,6.609,1.3525,64.48,1108900.0,44123.0,656661.0,234125.0,3350.0,225.0,4.1,14.5,11.28,0.56,1244.93,277.339,1771.139,1.78,2.42,942.94,2647.5799,132.19,3569.93,1578.0,4006.0993,6.9,3.1,2.4,2.4,50.8,62.5,53.6,53.9
2017-12-01,2058.5,92.885,1.2681,1.1889,3.6726,58.8685,64.51,8.2809,0.7609,4.0875,1.1889,112.1,18.6239,1082.47,6.6137,1.347,64.51,1104550.0,43758.0,657477.0,232375.0,5200.0,850.0,4.1,17.77,11.43,0.51,1235.43,274.121,1750.333,1.78,2.37,937.31,2642.2158,130.45,3527.55,1626.0,3998.1365,6.9,3.1,2.4,2.4,50.8,62.5,53.6,53.9
